"unique_id","indicator_id","name","measure","measure_info","geo_type_name","geo_join_id","geo_place_name","time_period","start_date","data_value","message"
"667598","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","202","Hunts Point and Longwood (CD2)","Winter 2019-20","2019-12-01T00:00:00.000","25.34",
"669819","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","107","Hunts Point - Mott Haven","Winter 2019-20","2019-12-01T00:00:00.000","7.34",
"669860","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","206","Belmont and East Tremont (CD6)","Winter 2019-20","2019-12-01T00:00:00.000","7.4",
"667082","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","105","Crotona -Tremont","Winter 2019-20","2019-12-01T00:00:00.000","24.76",
"669612","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","105106107","South Bronx","Winter 2019-20","2019-12-01T00:00:00.000","7.28",
"667604","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","203","Morrisania and Crotona (CD3)","Winter 2019-20","2019-12-01T00:00:00.000","24.69",
"669854","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","204","Highbridge and Concourse (CD4)","Winter 2019-20","2019-12-01T00:00:00.000","7.13",
"669857","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","205","Fordham and University Heights (CD5)","Winter 2019-20","2019-12-01T00:00:00.000","7.22",
"667616","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","205","Fordham and University Heights (CD5)","Winter 2019-20","2019-12-01T00:00:00.000","25.45",
"669592","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","203","Morrisania and Crotona (CD3)","Winter 2019-20","2019-12-01T00:00:00.000","7.21",
"667316","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","102","Northeast Bronx","Winter 2019-20","2019-12-01T00:00:00.000","21.91",
"667064","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","102","Northeast Bronx","Winter 2019-20","2019-12-01T00:00:00.000","21.91",
"667088","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","106","High Bridge - Morrisania","Winter 2019-20","2019-12-01T00:00:00.000","25.81",
"669589","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","202","Hunts Point and Longwood (CD2)","Winter 2019-20","2019-12-01T00:00:00.000","7.52",
"667622","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","206","Belmont and East Tremont (CD6)","Winter 2019-20","2019-12-01T00:00:00.000","24.31",
"651014","386","Ozone (O3)","Mean","ppb","CD","204","Highbridge and Concourse (CD4)","Summer 2019","2019-06-01T00:00:00.000","28.49",
"651012","386","Ozone (O3)","Mean","ppb","CD","202","Hunts Point and Longwood (CD2)","Summer 2019","2019-06-01T00:00:00.000","29.73",
"643589","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","202","Hunts Point and Longwood (CD2)","Summer 2019","2019-06-01T00:00:00.000","15.78",
"650966","386","Ozone (O3)","Mean","ppb","UHF34","103","Fordham - Bronx Pk","Summer 2019","2019-06-01T00:00:00.000","29.64",
"651021","386","Ozone (O3)","Mean","ppb","CD","211","Morris Park and Bronxdale (CD11)","Summer 2019","2019-06-01T00:00:00.000","30.31",
"651015","386","Ozone (O3)","Mean","ppb","CD","205","Fordham and University Heights (CD5)","Summer 2019","2019-06-01T00:00:00.000","28.72",
"649667","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","102","Northeast Bronx","Summer 2019","2019-06-01T00:00:00.000","7.7",
"649946","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","206","Belmont and East Tremont (CD6)","Summer 2019","2019-06-01T00:00:00.000","8.2",
"649793","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","102","Northeast Bronx","Summer 2019","2019-06-01T00:00:00.000","7.7",
"643337","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","107","Hunts Point - Mott Haven","Summer 2019","2019-06-01T00:00:00.000","15.52",
"649889","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","105106107","South Bronx","Summer 2019","2019-06-01T00:00:00.000","8.45",
"651013","386","Ozone (O3)","Mean","ppb","CD","203","Morrisania and Crotona (CD3)","Summer 2019","2019-06-01T00:00:00.000","29.2",
"650926","386","Ozone (O3)","Mean","ppb","UHF42","105","Crotona -Tremont","Summer 2019","2019-06-01T00:00:00.000","29.06",
"643304","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","1","Bronx","Summer 2019","2019-06-01T00:00:00.000","13.14",
"651011","386","Ozone (O3)","Mean","ppb","CD","201","Mott Haven and Melrose (CD1)","Summer 2019","2019-06-01T00:00:00.000","28.47",
"650997","386","Ozone (O3)","Mean","ppb","UHF34","105106107","South Bronx","Summer 2019","2019-06-01T00:00:00.000","29.16",
"651016","386","Ozone (O3)","Mean","ppb","CD","206","Belmont and East Tremont (CD6)","Summer 2019","2019-06-01T00:00:00.000","29.49",
"649937","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","203","Morrisania and Crotona (CD3)","Summer 2019","2019-06-01T00:00:00.000","8.05",
"643595","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","204","Highbridge and Concourse (CD4)","Summer 2019","2019-06-01T00:00:00.000","15.39",
"650965","386","Ozone (O3)","Mean","ppb","UHF34","102","Northeast Bronx","Summer 2019","2019-06-01T00:00:00.000","30.34",
"650924","386","Ozone (O3)","Mean","ppb","UHF42","103","Fordham - Bronx Pk","Summer 2019","2019-06-01T00:00:00.000","29.64",
"643598","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","205","Fordham and University Heights (CD5)","Summer 2019","2019-06-01T00:00:00.000","14.89",
"643586","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","201","Mott Haven and Melrose (CD1)","Summer 2019","2019-06-01T00:00:00.000","16.48",
"643616","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","211","Morris Park and Bronxdale (CD11)","Summer 2019","2019-06-01T00:00:00.000","12.73",
"643592","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","203","Morrisania and Crotona (CD3)","Summer 2019","2019-06-01T00:00:00.000","14.43",
"643325","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","103","Fordham - Bronx Pk","Summer 2019","2019-06-01T00:00:00.000","12.17",
"649931","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","201","Mott Haven and Melrose (CD1)","Summer 2019","2019-06-01T00:00:00.000","8.86",
"643451","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","103","Fordham - Bronx Pk","Summer 2019","2019-06-01T00:00:00.000","12.17",
"649676","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","105","Crotona -Tremont","Summer 2019","2019-06-01T00:00:00.000","8.27",
"650923","386","Ozone (O3)","Mean","ppb","UHF42","102","Northeast Bronx","Summer 2019","2019-06-01T00:00:00.000","30.34",
"643334","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","106","High Bridge - Morrisania","Summer 2019","2019-06-01T00:00:00.000","15.43",
"649682","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","107","Hunts Point - Mott Haven","Summer 2019","2019-06-01T00:00:00.000","8.71",
"643601","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","206","Belmont and East Tremont (CD6)","Summer 2019","2019-06-01T00:00:00.000","13.87",
"649679","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","106","High Bridge - Morrisania","Summer 2019","2019-06-01T00:00:00.000","8.27",
"649649","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","1","Bronx","Summer 2019","2019-06-01T00:00:00.000","7.99",
"649796","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","103","Fordham - Bronx Pk","Summer 2019","2019-06-01T00:00:00.000","7.77",
"649940","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","204","Highbridge and Concourse (CD4)","Summer 2019","2019-06-01T00:00:00.000","8.33",
"649934","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","202","Hunts Point and Longwood (CD2)","Summer 2019","2019-06-01T00:00:00.000","9",
"643331","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","105","Crotona -Tremont","Summer 2019","2019-06-01T00:00:00.000","14.38",
"650928","386","Ozone (O3)","Mean","ppb","UHF42","107","Hunts Point - Mott Haven","Summer 2019","2019-06-01T00:00:00.000","29.58",
"650917","386","Ozone (O3)","Mean","ppb","Borough","1","Bronx","Summer 2019","2019-06-01T00:00:00.000","29.87",
"650927","386","Ozone (O3)","Mean","ppb","UHF42","106","High Bridge - Morrisania","Summer 2019","2019-06-01T00:00:00.000","28.62",
"643544","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","105106107","South Bronx","Summer 2019","2019-06-01T00:00:00.000","15.15",
"643322","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","102","Northeast Bronx","Summer 2019","2019-06-01T00:00:00.000","12.28",
"649670","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","103","Fordham - Bronx Pk","Summer 2019","2019-06-01T00:00:00.000","7.77",
"649943","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","205","Fordham and University Heights (CD5)","Summer 2019","2019-06-01T00:00:00.000","8.31",
"649961","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","211","Morris Park and Bronxdale (CD11)","Summer 2019","2019-06-01T00:00:00.000","7.73",
"643448","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","102","Northeast Bronx","Summer 2019","2019-06-01T00:00:00.000","12.28",
"649792","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","102","Northeast Bronx","Annual Average 2019","2019-01-01T00:00:00.000","6.68",
"643447","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","102","Northeast Bronx","Annual Average 2019","2019-01-01T00:00:00.000","14.67",
"649678","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","106","High Bridge - Morrisania","Annual Average 2019","2019-01-01T00:00:00.000","7.14",
"643600","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","206","Belmont and East Tremont (CD6)","Annual Average 2019","2019-01-01T00:00:00.000","17.07",
"817148","645","Annual vehicle miles traveled (trucks)","Million miles","per square mile","UHF42","105","Crotona -Tremont","2019","2019-01-01T00:00:00.000","9.104067",
"817044","644","Annual vehicle miles traveled (cars)","Million miles","per square mile","CD","205","Fordham and University Heights (CD5)","2019","2019-01-01T00:00:00.000","87.910318",
"649945","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","206","Belmont and East Tremont (CD6)","Annual Average 2019","2019-01-01T00:00:00.000","7.15",
"643330","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","105","Crotona -Tremont","Annual Average 2019","2019-01-01T00:00:00.000","17.64",
"817056","644","Annual vehicle miles traveled (cars)","Million miles","per square mile","CD","211","Morris Park and Bronxdale (CD11)","2019","2019-01-01T00:00:00.000","35.515431",
"643615","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","211","Morris Park and Bronxdale (CD11)","Annual Average 2019","2019-01-01T00:00:00.000","15.46",
"643450","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","103","Fordham - Bronx Pk","Annual Average 2019","2019-01-01T00:00:00.000","15.17",
"643543","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","105106107","South Bronx","Annual Average 2019","2019-01-01T00:00:00.000","18.42",
"817042","644","Annual vehicle miles traveled (cars)","Million miles","per square mile","CD","204","Highbridge and Concourse (CD4)","2019","2019-01-01T00:00:00.000","82.383507",
"649669","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","103","Fordham - Bronx Pk","Annual Average 2019","2019-01-01T00:00:00.000","6.7",
"817250","645","Annual vehicle miles traveled (trucks)","Million miles","per square mile","CD","201","Mott Haven and Melrose (CD1)","2019","2019-01-01T00:00:00.000","7.573504",
"816891","643","Annual vehicle miles traveled","Million miles","per square mile","UHF42","105","Crotona -Tremont","2019","2019-01-01T00:00:00.000","102.321246",
"816779","643","Annual vehicle miles traveled","Million miles","per square mile","CD","206","Belmont and East Tremont (CD6)","2019","2019-01-01T00:00:00.000","104.891079",
"817142","645","Annual vehicle miles traveled (trucks)","Million miles","per square mile","UHF42","102","Northeast Bronx","2019","2019-01-01T00:00:00.000","3.910605",
"816928","644","Annual vehicle miles traveled (cars)","Million miles","per square mile","UHF42","102","Northeast Bronx","2019","2019-01-01T00:00:00.000","42.653148",
"817144","645","Annual vehicle miles traveled (trucks)","Million miles","per square mile","UHF42","103","Fordham - Bronx Pk","2019","2019-01-01T00:00:00.000","2.050006",
"649933","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","202","Hunts Point and Longwood (CD2)","Annual Average 2019","2019-01-01T00:00:00.000","7.82",
"817258","645","Annual vehicle miles traveled (trucks)","Million miles","per square mile","CD","205","Fordham and University Heights (CD5)","2019","2019-01-01T00:00:00.000","10.311225",
"816897","643","Annual vehicle miles traveled","Million miles","per square mile","UHF42","102","Northeast Bronx","2019","2019-01-01T00:00:00.000","47.718988",
"817040","644","Annual vehicle miles traveled (cars)","Million miles","per square mile","CD","203","Morrisania and Crotona (CD3)","2019","2019-01-01T00:00:00.000","38.595187",
"816909","643","Annual vehicle miles traveled","Million miles","per square mile","Borough","1","Bronx","2019","2019-01-01T00:00:00.000","65.957262",
"649888","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","105106107","South Bronx","Annual Average 2019","2019-01-01T00:00:00.000","7.33",
"816895","643","Annual vehicle miles traveled","Million miles","per square mile","UHF42","103","Fordham - Bronx Pk","2019","2019-01-01T00:00:00.000","59.977112",
"643594","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","204","Highbridge and Concourse (CD4)","Annual Average 2019","2019-01-01T00:00:00.000","18.72",
"649681","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","107","Hunts Point - Mott Haven","Annual Average 2019","2019-01-01T00:00:00.000","7.52",
"816916","644","Annual vehicle miles traveled (cars)","Million miles","per square mile","Borough","1","Bronx","2019","2019-01-01T00:00:00.000","59.274837",
"817152","645","Annual vehicle miles traveled (trucks)","Million miles","per square mile","UHF42","107","Hunts Point - Mott Haven","2019","2019-01-01T00:00:00.000","4.29022",
"816889","643","Annual vehicle miles traveled","Million miles","per square mile","UHF42","106","High Bridge - Morrisania","2019","2019-01-01T00:00:00.000","81.606795",
"649795","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","103","Fordham - Bronx Pk","Annual Average 2019","2019-01-01T00:00:00.000","6.7",
"817130","645","Annual vehicle miles traveled (trucks)","Million miles","per square mile","Borough","1","Bronx","2019","2019-01-01T00:00:00.000","5.077953",
"817256","645","Annual vehicle miles traveled (trucks)","Million miles","per square mile","CD","204","Highbridge and Concourse (CD4)","2019","2019-01-01T00:00:00.000","10.841496",
"649939","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","204","Highbridge and Concourse (CD4)","Annual Average 2019","2019-01-01T00:00:00.000","7.24",
"816781","643","Annual vehicle miles traveled","Million miles","per square mile","CD","205","Fordham and University Heights (CD5)","2019","2019-01-01T00:00:00.000","101.001219",
"649936","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","203","Morrisania and Crotona (CD3)","Annual Average 2019","2019-01-01T00:00:00.000","6.91",
"817252","645","Annual vehicle miles traveled (trucks)","Million miles","per square mile","CD","202","Hunts Point and Longwood (CD2)","2019","2019-01-01T00:00:00.000","3.417027",
"649666","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","102","Northeast Bronx","Annual Average 2019","2019-01-01T00:00:00.000","6.68",
"817260","645","Annual vehicle miles traveled (trucks)","Million miles","per square mile","CD","206","Belmont and East Tremont (CD6)","2019","2019-01-01T00:00:00.000","8.876291",
"643303","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","1","Bronx","Annual Average 2019","2019-01-01T00:00:00.000","16.01",
"643588","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","202","Hunts Point and Longwood (CD2)","Annual Average 2019","2019-01-01T00:00:00.000","19.04",
"816934","644","Annual vehicle miles traveled (cars)","Million miles","per square mile","UHF42","105","Crotona -Tremont","2019","2019-01-01T00:00:00.000","90.546313",
"816769","643","Annual vehicle miles traveled","Million miles","per square mile","CD","211","Morris Park and Bronxdale (CD11)","2019","2019-01-01T00:00:00.000","38.12873",
"816930","644","Annual vehicle miles traveled (cars)","Million miles","per square mile","UHF42","103","Fordham - Bronx Pk","2019","2019-01-01T00:00:00.000","56.238413",
"817270","645","Annual vehicle miles traveled (trucks)","Million miles","per square mile","CD","211","Morris Park and Bronxdale (CD11)","2019","2019-01-01T00:00:00.000","1.372411",
"816785","643","Annual vehicle miles traveled","Million miles","per square mile","CD","203","Morrisania and Crotona (CD3)","2019","2019-01-01T00:00:00.000","43.409514",
"816936","644","Annual vehicle miles traveled (cars)","Million miles","per square mile","UHF42","106","High Bridge - Morrisania","2019","2019-01-01T00:00:00.000","69.921343",
"817046","644","Annual vehicle miles traveled (cars)","Million miles","per square mile","CD","206","Belmont and East Tremont (CD6)","2019","2019-01-01T00:00:00.000","93.21697",
"643336","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","107","Hunts Point - Mott Haven","Annual Average 2019","2019-01-01T00:00:00.000","18.75",
"816783","643","Annual vehicle miles traveled","Million miles","per square mile","CD","204","Highbridge and Concourse (CD4)","2019","2019-01-01T00:00:00.000","96.131927",
"816887","643","Annual vehicle miles traveled","Million miles","per square mile","UHF42","107","Hunts Point - Mott Haven","2019","2019-01-01T00:00:00.000","57.430409",
"649960","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","211","Morris Park and Bronxdale (CD11)","Annual Average 2019","2019-01-01T00:00:00.000","6.65",
"816787","643","Annual vehicle miles traveled","Million miles","per square mile","CD","202","Hunts Point and Longwood (CD2)","2019","2019-01-01T00:00:00.000","51.448492",
"643585","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","201","Mott Haven and Melrose (CD1)","Annual Average 2019","2019-01-01T00:00:00.000","19.67",
"643591","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","203","Morrisania and Crotona (CD3)","Annual Average 2019","2019-01-01T00:00:00.000","17.78",
"816789","643","Annual vehicle miles traveled","Million miles","per square mile","CD","201","Mott Haven and Melrose (CD1)","2019","2019-01-01T00:00:00.000","83.883878",
"649675","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","105","Crotona -Tremont","Annual Average 2019","2019-01-01T00:00:00.000","7.23",
"817150","645","Annual vehicle miles traveled (trucks)","Million miles","per square mile","UHF42","106","High Bridge - Morrisania","2019","2019-01-01T00:00:00.000","9.032482",
"649648","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","1","Bronx","Annual Average 2019","2019-01-01T00:00:00.000","6.91",
"817038","644","Annual vehicle miles traveled (cars)","Million miles","per square mile","CD","202","Hunts Point and Longwood (CD2)","2019","2019-01-01T00:00:00.000","46.497254",
"643597","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","205","Fordham and University Heights (CD5)","Annual Average 2019","2019-01-01T00:00:00.000","18.21",
"817254","645","Annual vehicle miles traveled (trucks)","Million miles","per square mile","CD","203","Morrisania and Crotona (CD3)","2019","2019-01-01T00:00:00.000","3.201835",
"817036","644","Annual vehicle miles traveled (cars)","Million miles","per square mile","CD","201","Mott Haven and Melrose (CD1)","2019","2019-01-01T00:00:00.000","73.759705",
"649942","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","205","Fordham and University Heights (CD5)","Annual Average 2019","2019-01-01T00:00:00.000","7.29",
"649930","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","201","Mott Haven and Melrose (CD1)","Annual Average 2019","2019-01-01T00:00:00.000","7.69",
"643333","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","106","High Bridge - Morrisania","Annual Average 2019","2019-01-01T00:00:00.000","18.76",
"643321","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","102","Northeast Bronx","Annual Average 2019","2019-01-01T00:00:00.000","14.67",
"816938","644","Annual vehicle miles traveled (cars)","Million miles","per square mile","UHF42","107","Hunts Point - Mott Haven","2019","2019-01-01T00:00:00.000","51.442868",
"643324","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","103","Fordham - Bronx Pk","Annual Average 2019","2019-01-01T00:00:00.000","15.17",
"643326","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","103","Fordham - Bronx Pk","Winter 2018-19","2018-12-01T00:00:00.000","19.92",
"643305","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","1","Bronx","Winter 2018-19","2018-12-01T00:00:00.000","20.89",
"643338","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","107","Hunts Point - Mott Haven","Winter 2018-19","2018-12-01T00:00:00.000","24.22",
"643335","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","106","High Bridge - Morrisania","Winter 2018-19","2018-12-01T00:00:00.000","23.89",
